game_id,season,week,subject_team,opponent_team,source_home_team,source_away_team,source_orientation,orientation_cross_source,subject_division,opponent_division,division_matchup,venue_classification,subject_venue,game_type,game_type_evidence,venue_name,venue_city,venue_state,neutral_site_flag,kickoff_local,kickoff_local_timezone,kickoff_utc,kickoff_utc_ncaa,kickoff_utc_espn,completion_utc,observability_utc,match_status,match_method,espn_event_id,source_authority,source_locator,evidence_status,conflict_status,calibration_usability
NCAA-2021-352439,2021,1,AZ ST,S UTAH,Arizona St.,Southern Utah,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Mountain America Stadium,Tempe,AZ,FALSE,2021-09-02T22:30:00,America/New_York,2021-09-03T02:30:00+00:00,2021-09-03T02:30:00+00:00,2021-09-03T02:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309835,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352440,2021,2,AZ ST,UNLV,Arizona St.,UNLV,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Mountain America Stadium,Tempe,AZ,FALSE,2021-09-11T22:30:00,America/New_York,2021-09-12T02:30:00+00:00,2021-09-12T02:30:00+00:00,2021-09-12T02:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309847,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352441,2021,4,AZ ST,COLO,Arizona St.,Colorado,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Mountain America Stadium,Tempe,AZ,FALSE,2021-09-25T22:30:00,America/New_York,2021-09-26T02:30:00+00:00,2021-09-26T02:30:00+00:00,2021-09-26T02:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309862,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/04/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=4&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352442,2021,6,AZ ST,STAN,Arizona St.,Stanford,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Mountain America Stadium,Tempe,AZ,FALSE,2021-10-08T22:30:00,America/New_York,2021-10-09T02:30:00+00:00,2021-10-09T02:30:00+00:00,2021-10-09T02:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309868,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/06/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=6&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352443,2021,9,AZ ST,WASHST,Arizona St.,Washington St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Mountain America Stadium,Tempe,AZ,FALSE,2021-10-30T16:00:00,America/New_York,,2021-10-30T20:00:00+00:00,2021-10-30T19:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309885,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/09/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=9&groups=80,VENUE_EVIDENCE_BOUND,SOURCE_CONFLICT_KICKOFF,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352444,2021,10,AZ ST,USC,Arizona St.,Southern California,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Mountain America Stadium,Tempe,AZ,FALSE,2021-11-06T22:30:00,America/New_York,2021-11-07T02:30:00+00:00,2021-11-07T02:30:00+00:00,2021-11-07T02:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309892,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/10/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=10&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352445,2021,13,AZ ST,ARIZ,Arizona St.,Arizona,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Mountain America Stadium,Tempe,AZ,FALSE,2021-11-27T16:00:00,America/New_York,2021-11-27T21:00:00+00:00,2021-11-27T21:00:00+00:00,2021-11-27T21:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309909,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=13&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352446,2021,5,UAB,LIBRTY,UAB,Liberty,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Protective Stadium,Birmingham,AL,FALSE,2021-10-02T19:00:00,America/New_York,2021-10-02T23:00:00+00:00,2021-10-02T23:00:00+00:00,2021-10-02T23:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282221,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/05/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=5&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352447,2021,6,UAB,FAU,UAB,Fla. Atlantic,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Protective Stadium,Birmingham,AL,FALSE,2021-10-09T15:30:00,America/New_York,2021-10-09T19:30:00+00:00,2021-10-09T19:30:00+00:00,2021-10-09T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282225,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/06/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=6&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352448,2021,8,UAB,RICE,UAB,Rice,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Protective Stadium,Birmingham,AL,FALSE,2021-10-23T15:30:00,America/New_York,2021-10-23T19:30:00+00:00,2021-10-23T19:30:00+00:00,2021-10-23T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282238,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/08/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=8&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352449,2021,10,UAB,LATECH,UAB,Louisiana Tech,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Protective Stadium,Birmingham,AL,FALSE,2021-11-06T12:00:00,America/New_York,2021-11-06T16:00:00+00:00,2021-11-06T16:00:00+00:00,2021-11-06T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282250,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/10/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=10&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352450,2021,13,UAB,UTEP,UAB,UTEP,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Protective Stadium,Birmingham,AL,FALSE,2021-11-26T14:00:00,America/New_York,2021-11-26T19:00:00+00:00,2021-11-26T19:00:00+00:00,2021-11-26T19:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282274,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=13&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352460,2021,1,ARK ST,C ARK,Arkansas St.,Central Ark.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Centennial Bank Stadium,Jonesboro,AR,FALSE,2021-09-04T19:00:00,America/New_York,2021-09-04T23:00:00+00:00,2021-09-04T23:00:00+00:00,2021-09-04T23:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309598,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352461,2021,2,ARK ST,MEM,Arkansas St.,Memphis,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Centennial Bank Stadium,Jonesboro,AR,FALSE,2021-09-11T19:00:00,America/New_York,2021-09-11T23:00:00+00:00,2021-09-11T23:00:00+00:00,2021-09-11T23:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401301003,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352462,2021,6,ARK ST,CO CAR,Arkansas St.,Coastal Carolina,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Centennial Bank Stadium,Jonesboro,AR,FALSE,2021-10-07T19:30:00,America/New_York,2021-10-07T23:30:00+00:00,2021-10-07T23:30:00+00:00,2021-10-07T23:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309616,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/06/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=6&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352463,2021,8,ARK ST,ULL,Arkansas St.,Louisiana,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Centennial Bank Stadium,Jonesboro,AR,FALSE,2021-10-21T19:30:00,America/New_York,2021-10-21T23:30:00+00:00,2021-10-21T23:30:00+00:00,2021-10-21T23:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309624,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/08/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=8&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352464,2021,10,ARK ST,APP ST,Arkansas St.,App State,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Centennial Bank Stadium,Jonesboro,AR,FALSE,2021-11-06T15:00:00,America/New_York,,2021-11-06T19:00:00+00:00,2021-11-06T18:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309633,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/10/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=10&groups=80,VENUE_EVIDENCE_BOUND,SOURCE_CONFLICT_KICKOFF,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352465,2021,13,ARK ST,TX ST,Arkansas St.,Texas St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Centennial Bank Stadium,Jonesboro,AR,FALSE,2021-11-27T14:00:00,America/New_York,2021-11-27T19:00:00+00:00,2021-11-27T19:00:00+00:00,2021-11-27T19:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401309647,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=13&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352474,2021,1,MISSST,LATECH,Mississippi St.,Louisiana Tech,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2021-09-04T16:00:00,America/New_York,2021-09-04T20:00:00+00:00,2021-09-04T20:00:00+00:00,2021-09-04T20:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401281949,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352475,2021,2,MISSST,NC ST,Mississippi St.,NC State,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2021-09-11T19:00:00,America/New_York,2021-09-11T23:00:00+00:00,2021-09-11T23:00:00+00:00,2021-09-11T23:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282064,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352476,2021,4,MISSST,LSU,Mississippi St.,LSU,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2021-09-25T13:00:00,America/New_York,,2021-09-25T17:00:00+00:00,2021-09-25T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282085,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/04/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=4&groups=80,VENUE_EVIDENCE_BOUND,SOURCE_CONFLICT_KICKOFF,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352477,2021,7,MISSST,ALA,Mississippi St.,Alabama,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2021-10-16T19:00:00,America/New_York,2021-10-16T23:00:00+00:00,2021-10-16T23:00:00+00:00,2021-10-16T23:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282107,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/07/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=7&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352478,2021,9,MISSST,UK,Mississippi St.,Kentucky,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2021-10-30T19:00:00,America/New_York,2021-10-30T23:00:00+00:00,2021-10-30T23:00:00+00:00,2021-10-30T23:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282118,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/09/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=9&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352479,2021,12,MISSST,TENNST,Mississippi St.,Tennessee St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2021-11-20T12:00:00,America/New_York,2021-11-20T17:00:00+00:00,2021-11-20T17:00:00+00:00,2021-11-20T17:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282140,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/12/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=12&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352480,2021,13,MISSST,MISS,Mississippi St.,Ole Miss,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2021-11-25T19:30:00,America/New_York,2021-11-26T00:30:00+00:00,2021-11-26T00:30:00+00:00,2021-11-26T00:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282151,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=13&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352534,2021,2,BOISE,UTEP,Boise St.,UTEP,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Albertsons Stadium,Boise,ID,FALSE,2021-09-10T21:30:00,America/New_York,2021-09-11T01:30:00+00:00,2021-09-11T01:30:00+00:00,2021-09-11T01:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282191,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-352535,2021,3,BOISE,OKLAST,Boise St.,Oklahoma St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Albertsons Stadium,Boise,ID,FALSE,2021-09-18T21:00:00,America/New_York,2021-09-19T01:00:00+00:00,2021-09-19T01:00:00+00:00,2021-09-19T01:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401287903,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
