game_id,season,season_type,week,kickoff_utc,kickoff_epoch,home_team_id,home_team_name,home_team_school,away_team_id,away_team_name,away_team_school,home_points,away_points,home_margin,home_division,away_division,home_conference,away_conference,cross_division,neutral_site,venue_name,venue_city,venue_state,competition_type,conference_competition,overtime,source_authority,source_authority_tier,source_url,source_raw_sha256,tier_1_corroboration
ESPN-2020-401207120,2020,REGULAR_SEASON,3,2020-09-19T22:00:00Z,1600552800,249,North Texas Mean Green,North Texas,2567,SMU Mustangs,SMU,35,65,-30,FBS,FBS,Conference USA,American Conference,False,False,DATCU Stadium,Denton,TX,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200919&groups=80&limit=400,fc2967ebd8b24cc65ab0b906d14816352af16bab6bf40db483a93d841810a936,CORROBORATED_BY_TIER_1
ESPN-2020-401207106,2020,REGULAR_SEASON,3,2020-09-19T23:30:00Z,1600558200,2572,Southern Mississippi Golden Eagles,Southern Mississippi,2348,Louisiana Tech Bulldogs,Louisiana Tech,30,31,-1,FBS,FBS,Conference USA,Conference USA,False,False,M. M. Roberts Stadium,Hattiesburg,MS,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200919&groups=80&limit=400,fc2967ebd8b24cc65ab0b906d14816352af16bab6bf40db483a93d841810a936,CORROBORATED_BY_TIER_1
ESPN-2020-401215302,2020,REGULAR_SEASON,3,2020-09-19T23:30:00Z,1600558200,2433,UL Monroe Warhawks,UL Monroe,326,Texas State Bobcats,Texas State,17,38,-21,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Malone Stadium,Monroe,LA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200919&groups=80&limit=400,fc2967ebd8b24cc65ab0b906d14816352af16bab6bf40db483a93d841810a936,CORROBORATED_BY_TIER_1
ESPN-2020-401234569,2020,REGULAR_SEASON,3,2020-09-19T23:30:00Z,1600558200,97,Louisville Cardinals,Louisville,2390,Miami Hurricanes,Miami,34,47,-13,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,L&N Federal Credit Union Stadium,Louisville,KY,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200919&groups=80&limit=400,fc2967ebd8b24cc65ab0b906d14816352af16bab6bf40db483a93d841810a936,CORROBORATED_BY_TIER_1
ESPN-2020-401234570,2020,REGULAR_SEASON,3,2020-09-20T00:00:00Z,1600560000,152,NC State Wolfpack,NC State,154,Wake Forest Demon Deacons,Wake Forest,45,42,3,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Carter-Finley Stadium,Raleigh,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200919&groups=80&limit=400,fc2967ebd8b24cc65ab0b906d14816352af16bab6bf40db483a93d841810a936,CORROBORATED_BY_TIER_1
ESPN-2020-401239885,2020,REGULAR_SEASON,3,2020-09-20T01:00:00Z,1600563600,2638,UTEP Miners,UTEP,2000,Abilene Christian Wildcats,Abilene Christian,17,13,4,FBS,FCS,Conference USA,Southland Conference,True,False,Sun Bowl,El Paso,TX,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200919&groups=80&limit=400,fc2967ebd8b24cc65ab0b906d14816352af16bab6bf40db483a93d841810a936,CORROBORATED_BY_TIER_1
ESPN-2020-401207132,2020,REGULAR_SEASON,4,2020-09-24T23:30:00Z,1600990200,6,South Alabama Jaguars,South Alabama,5,UAB Blazers,UAB,10,42,-32,FBS,FBS,Sun Belt Conference,Conference USA,False,False,Hancock Whitney Stadium,Mobile,AL,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200924&groups=80&limit=400,ced23e347639e8a3b10d2f0daa4c16666691985c7fe98dab988d7c047d01f6be,CORROBORATED_BY_TIER_1
ESPN-2020-401207134,2020,REGULAR_SEASON,4,2020-09-26T00:00:00Z,1601078400,2636,UTSA Roadrunners,UTSA,2393,Middle Tennessee Blue Raiders,Middle Tennessee,37,35,2,FBS,FBS,Conference USA,Conference USA,False,False,Alamodome,San Antonio,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200925&groups=80&limit=400,7b4baf5796164951ebfdcdc27ea52a8eb8dbc9c2e13dce338393bcac604cb651,CORROBORATED_BY_TIER_1
ESPN-2020-401212536,2020,REGULAR_SEASON,4,2020-09-26T16:00:00Z,1601136000,151,East Carolina Pirates,East Carolina,2116,UCF Knights,UCF,28,51,-23,FBS,FBS,American Conference,American Conference,False,False,Dowdy-Ficklen Stadium,Greenville,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401215303,2020,REGULAR_SEASON,4,2020-09-26T16:00:00Z,1601136000,309,Louisiana Ragin' Cajuns,Louisiana,290,Georgia Southern Eagles,Georgia Southern,20,18,2,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Our Lady of Lourdes Stadium,Lafayette,LA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401234594,2020,REGULAR_SEASON,4,2020-09-26T16:00:00Z,1601136000,183,Syracuse Orange,Syracuse,59,Georgia Tech Yellow Jackets,Georgia Tech,37,20,17,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,JMA Wireless Dome,Syracuse,NY,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401234595,2020,REGULAR_SEASON,4,2020-09-26T16:00:00Z,1601136000,221,Pittsburgh Panthers,Pittsburgh,97,Louisville Cardinals,Louisville,23,20,3,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Acrisure Stadium,Pittsburgh,PA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401235996,2020,REGULAR_SEASON,4,2020-09-26T16:00:00Z,1601136000,201,Oklahoma Sooners,Oklahoma,2306,Kansas State Wildcats,Kansas State,35,38,-3,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,"Memorial Stadium (Norman, OK)",Norman,OK,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401236253,2020,REGULAR_SEASON,4,2020-09-26T16:00:00Z,1601136000,2026,Appalachian State Mountaineers,Appalachian State,2097,Campbell Fighting Camels,Campbell,52,21,31,FBS,FCS,Sun Belt Conference,Big South Conference,True,False,Kidd Brewer Stadium,Boone,NC,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401236952,2020,REGULAR_SEASON,4,2020-09-26T16:00:00Z,1601136000,145,Ole Miss Rebels,Ole Miss,57,Florida Gators,Florida,35,51,-16,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Vaught-Hemingway Stadium,Oxford,MS,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401237034,2020,REGULAR_SEASON,4,2020-09-26T16:00:00Z,1601136000,2,Auburn Tigers,Auburn,96,Kentucky Wildcats,Kentucky,29,13,16,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Jordan-Hare Stadium,Auburn,AL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401207126,2020,REGULAR_SEASON,4,2020-09-26T17:00:00Z,1601139600,2335,Liberty Flames,Liberty,2229,Florida International Panthers,Florida International,36,34,2,FBS,FBS,FBS Independents,Conference USA,False,False,Williams Stadium (VA),Lynchburg,VA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401235994,2020,REGULAR_SEASON,4,2020-09-26T17:30:00Z,1601141400,2628,TCU Horned Frogs,TCU,66,Iowa State Cyclones,Iowa State,34,37,-3,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,Amon G. Carter Stadium,Fort Worth,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401234734,2020,REGULAR_SEASON,4,2020-09-26T18:30:00Z,1601145000,2572,Southern Mississippi Golden Eagles,Southern Mississippi,2655,Tulane Green Wave,Tulane,24,66,-42,FBS,FBS,Conference USA,American Conference,False,False,M. M. Roberts Stadium,Hattiesburg,MS,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401235995,2020,REGULAR_SEASON,4,2020-09-26T19:30:00Z,1601148600,2641,Texas Tech Red Raiders,Texas Tech,251,Texas Longhorns,Texas,56,63,-7,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,Galaxy Stadium,Lubbock,TX,REGULAR_SEASON,True,True,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401235997,2020,REGULAR_SEASON,4,2020-09-26T19:30:00Z,1601148600,197,Oklahoma State Cowboys,Oklahoma State,277,West Virginia Mountaineers,West Virginia,27,13,14,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,Boone Pickens Stadium,Stillwater,OK,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401237035,2020,REGULAR_SEASON,4,2020-09-26T19:30:00Z,1601148600,99,LSU Tigers,LSU,344,Mississippi State Bulldogs,Mississippi State,34,44,-10,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Tiger Stadium (LA),Baton Rouge,LA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401240194,2020,REGULAR_SEASON,4,2020-09-26T19:30:00Z,1601148600,2433,UL Monroe Warhawks,UL Monroe,2638,UTEP Miners,UTEP,6,31,-25,FBS,FBS,Sun Belt Conference,Conference USA,False,False,Malone Stadium,Monroe,LA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401240996,2020,REGULAR_SEASON,4,2020-09-26T19:30:00Z,1601148600,2132,Cincinnati Bearcats,Cincinnati,349,Army Black Knights,Army,24,10,14,FBS,FBS,American Conference,FBS Independents,False,False,Nippert Stadium,Cincinnati,OH,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401234638,2020,REGULAR_SEASON,4,2020-09-26T20:00:00Z,1601150400,258,Virginia Cavaliers,Virginia,150,Duke Blue Devils,Duke,38,20,18,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Scott Stadium,Charlottesville,VA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401237033,2020,REGULAR_SEASON,4,2020-09-26T20:00:00Z,1601150400,8,Arkansas Razorbacks,Arkansas,61,Georgia Bulldogs,Georgia,10,37,-27,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Donald W. Reynolds Razorback Stadium,Fayetteville,AR,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401241303,2020,REGULAR_SEASON,4,2020-09-26T22:00:00Z,1601157600,103,Boston College Eagles,Boston College,326,Texas State Bobcats,Texas State,24,21,3,FBS,FBS,Atlantic Coast Conference,Sun Belt Conference,False,False,"Alumni Stadium (Chestnut Hill, MA)",Chestnut Hill,MA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401212485,2020,REGULAR_SEASON,4,2020-09-26T23:00:00Z,1601161200,2567,SMU Mustangs,SMU,2617,Stephen F. Austin Lumberjacks,Stephen F. Austin,50,7,43,FBS,FCS,American Conference,Southland Conference,True,False,Gerald J. Ford Stadium,Dallas,TX,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401232157,2020,REGULAR_SEASON,4,2020-09-26T23:00:00Z,1601161200,2348,Louisiana Tech Bulldogs,Louisiana Tech,2277,Houston Baptist Huskies,Houston Baptist,66,38,28,FBS,FCS,Conference USA,Southland Conference,True,False,Joe Aillet Stadium,Ruston,LA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401236951,2020,REGULAR_SEASON,4,2020-09-26T23:00:00Z,1601161200,142,Missouri Tigers,Missouri,333,Alabama Crimson Tide,Alabama,19,38,-19,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Memorial Stadium,Columbia,MO,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401234593,2020,REGULAR_SEASON,4,2020-09-26T23:30:00Z,1601163000,2390,Miami Hurricanes,Miami,52,Florida State Seminoles,Florida State,52,10,42,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Hard Rock Stadium,Miami Gardens,FL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401235993,2020,REGULAR_SEASON,4,2020-09-26T23:30:00Z,1601163000,239,Baylor Bears,Baylor,2305,Kansas Jayhawks,Kansas,47,14,33,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,McLane Stadium,Waco,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401237036,2020,REGULAR_SEASON,4,2020-09-26T23:30:00Z,1601163000,2579,South Carolina Gamecocks,South Carolina,2633,Tennessee Volunteers,Tennessee,27,31,-4,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Williams-Brice Stadium,Columbia,SC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401237037,2020,REGULAR_SEASON,4,2020-09-26T23:30:00Z,1601163000,245,Texas A&M Aggies,Texas A&M,238,Vanderbilt Commodores,Vanderbilt,17,12,5,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Kyle Field,College Station,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401234566,2020,REGULAR_SEASON,4,2020-09-27T00:00:00Z,1601164800,259,Virginia Tech Hokies,Virginia Tech,152,NC State Wolfpack,NC State,45,24,21,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Lane Stadium,Blacksburg,VA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401236223,2020,REGULAR_SEASON,4,2020-09-27T02:15:00Z,1601172900,252,BYU Cougars,BYU,2653,Troy Trojans,Troy,48,7,41,FBS,FBS,FBS Independents,Sun Belt Conference,False,False,LaVell Edwards Stadium,Provo,UT,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20200926&groups=80&limit=400,94470f0716b808b5573f6e20c92cb6e2c0eb53ed1e1bc5a859eda55a6ff2d6f2,CORROBORATED_BY_TIER_1
ESPN-2020-401240282,2020,REGULAR_SEASON,5,2020-10-02T23:00:00Z,1601679600,154,Wake Forest Demon Deacons,Wake Forest,2097,Campbell Fighting Camels,Campbell,66,14,52,FBS,FCS,Atlantic Coast Conference,Big South Conference,True,False,Allegacy Federal Credit Union Stadium,Winston-Salem,NC,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201002&groups=80&limit=400,e1c91ce60036d4d6a509bf42d31896bc61d2a51b3eb8762c931e73c62592169b,CORROBORATED_BY_TIER_1
ESPN-2020-401246275,2020,REGULAR_SEASON,5,2020-10-03T01:00:00Z,1601686800,252,BYU Cougars,BYU,2348,Louisiana Tech Bulldogs,Louisiana Tech,45,14,31,FBS,FBS,FBS Independents,Conference USA,False,False,LaVell Edwards Stadium,Provo,UT,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201002&groups=80&limit=400,e1c91ce60036d4d6a509bf42d31896bc61d2a51b3eb8762c931e73c62592169b,CORROBORATED_BY_TIER_1
ESPN-2020-401212547,2020,REGULAR_SEASON,5,2020-10-03T16:00:00Z,1601740800,2247,Georgia State Panthers,Georgia State,151,East Carolina Pirates,East Carolina,49,29,20,FBS,FBS,Sun Belt Conference,American Conference,False,False,Center Parc Stadium,Atlanta,GA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201003&groups=80&limit=400,1a58df7e38a4b937bb656a5a77ba858c54167d7fdb37b634b4027bfb44190df7,CORROBORATED_BY_TIER_1
ESPN-2020-401215304,2020,REGULAR_SEASON,5,2020-10-03T16:00:00Z,1601740800,324,Coastal Carolina Chanticleers,Coastal Carolina,2032,Arkansas State Red Wolves,Arkansas State,52,23,29,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Brooks Stadium (SC),Conway,SC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201003&groups=80&limit=400,1a58df7e38a4b937bb656a5a77ba858c54167d7fdb37b634b4027bfb44190df7,CORROBORATED_BY_TIER_1
